,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_early_stopping_rounds,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_objective,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
131,4.84004267056783,0.039514293771847384,0.19454121589660645,0.015143945433731713,0.4,50,0.15,4,3,500,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.5}",0.9056448977763686,0.8538844894297613,0.8298751063398587,0.8631348311819962,0.03161689359064134,219
132,1.119140863418579,0.0125552059092449,0.05153950055440267,0.004652143428737779,0.4,50,0.15,5,1,100,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.4}",0.9051487713373453,0.8514109305288099,0.8314620973459595,0.8626739330707048,0.031118835675222393,235
133,1.1424843470255535,0.015284863327698342,0.05000797907511393,0.00379534593527156,0.4,50,0.15,5,1,100,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.5}",0.907753201256096,0.854111801262585,0.8331158905780244,0.8649936310322351,0.03142708704992644,187
134,3.293826182683309,0.027754678144465566,0.14955631891886392,0.011022274690389995,0.4,50,0.15,5,1,300,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.4}",0.90271856202016,0.8483710080584298,0.8501770942848463,0.8670888881211454,0.02520477115517226,113
135,3.3623480002085366,0.022083087788051604,0.14784963925679526,0.012641658152833628,0.4,50,0.15,5,1,300,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.5}",0.9038736392703438,0.8531404525775486,0.8405857386889144,0.8658666101789355,0.027359409173356664,157
136,5.480319182078044,0.0306489579091132,0.2505754629770915,0.020878728980246213,0.4,50,0.15,5,1,500,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.4}",0.8987913835235478,0.842668068580868,0.8284757530571861,0.8566450683872007,0.030359944715146754,283
137,5.603246132532756,0.01422815554803416,0.2473316192626953,0.01767981269488948,0.4,50,0.15,5,1,500,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.5}",0.9005461002980368,0.8506755898632523,0.8174886976298849,0.8562367959303914,0.03413530229528538,285
138,1.119218349456787,0.010462497975554123,0.05017193158467611,0.004263709846870881,0.4,50,0.15,5,3,100,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.4}",0.906262803471118,0.8540198904450828,0.8333465449705705,0.8645430796289237,0.030683853749475985,197
139,1.1449832916259766,0.00948119643044148,0.05130688349405924,0.002172053887355773,0.4,50,0.15,5,3,100,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.5}",0.908178077096162,0.8533627494864611,0.8325173411928514,0.8646860559251581,0.03190924307977351,195
140,3.293424050013224,0.023089413163384722,0.15377283096313477,0.004628029677917231,0.4,50,0.15,5,3,300,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.4}",0.9028634848581468,0.8497510988664256,0.8294724881625894,0.860695690629054,0.030945087554459783,263
141,3.3769439856211343,0.009281478922517886,0.15271608034769693,0.007379985457767965,0.4,50,0.15,5,3,300,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.5}",0.9054717075540267,0.8533128598562162,0.8356351643489146,0.8648065772530525,0.029646414582639682,193
142,5.461925188700358,0.029828383849093282,0.24740775426228842,0.0165532685107548,0.4,50,0.15,5,3,500,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.4}",0.9007714320465035,0.8471312614099439,0.8177440374429921,0.8552155769664798,0.034374449640927916,287
143,5.587472120920817,0.020231239903737805,0.24958459536234537,0.020566800244178715,0.4,50,0.15,5,3,500,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.5}",0.902542726669102,0.8500473549221049,0.8234522220583627,0.8586807678831899,0.03286060300129234,279
